"","timestamp","position_lat","position_long","distance","altitude","cadence","speed","temperature","vertical_speed"
"170",2022-02-27 16:44:31,41.1398304160684,-122.170572839677,543,799,78,2.56,22,0.28
"171",2022-02-27 16:44:32,NA,NA,547,799.4,77,2.56,22,0.28
"172",2022-02-27 16:44:33,41.1398112215102,-122.170598404482,547,800.2,77,2.52,22,0.28
"173",2022-02-27 16:44:34,NA,NA,550,800.6,77,2.52,22,0.3
"174",2022-02-27 16:44:35,41.139823962003,-122.170636793599,550,800.8,77,2.48,22,0.3
"175",2022-02-27 16:44:36,NA,NA,554,801.2,77,2.48,22,0.3
"176",2022-02-27 16:44:37,41.1398464255035,-122.170675182715,554,801.6,77,2.48,22,0.3
"177",2022-02-27 16:44:38,NA,NA,557,802,78,2.48,22,0.3
"178",2022-02-27 16:44:39,41.1398656200618,-122.170700831339,560,802.2,78,2.42,22,0.3
"179",2022-02-27 16:44:40,41.1398816294968,-122.170713571832,560,802.6,78,2.42,22,0.3
"180",2022-02-27 16:44:41,NA,NA,563,803,78,2.4,22,0.3
"181",2022-02-27 16:44:42,41.1399071943015,-122.170739220455,566,803.6,78,2.4,22,0.3
"182",2022-02-27 16:44:43,41.139929573983,-122.170751960948,570,803.8,78,2.44,22,0.3
"183",2022-02-27 16:44:44,41.1399552226067,-122.170777609572,570,804.2,78,2.44,22,0.3
"184",2022-02-27 16:44:45,NA,NA,573,804.4,78,2.42,22,0.3
"185",2022-02-27 16:44:46,41.1399712320417,-122.170815998688,576,804.8,78,2.42,22,0.3
"186",2022-02-27 16:44:47,41.1399807874113,-122.170841563493,578,805,78,2.42,22,0.3
"187",2022-02-27 16:44:48,41.1399872414768,-122.170867212117,581,805,77,2.42,22,0.3
"188",2022-02-27 16:44:49,41.1400031670928,-122.170892776921,581,804.8,77,2.4,22,0.3
"189",2022-02-27 16:44:50,NA,NA,584,804.8,77,2.4,22,0.3
"190",2022-02-27 16:44:51,41.1400288157165,-122.170918425545,588,804.8,77,2.42,22,0.3
"191",2022-02-27 16:44:52,41.1400575656444,-122.170931166038,591,805,77,2.42,22,0.3
"192",2022-02-27 16:44:53,41.140067204833,-122.170969638973,591,805,78,2.42,22,0.3
"193",2022-02-27 16:44:54,NA,NA,599,805.2,79,2.42,22,0.3
"194",2022-02-27 16:44:55,41.1401376128197,-122.170969638973,602,805.4,80,2.54,22,0.28
"195",2022-02-27 16:44:56,41.1401631776243,-122.170969638973,604,805.6,80,2.54,22,0.28
"196",2022-02-27 16:44:57,41.1401760019362,-122.170995203778,604,805.8,80,2.5,22,0.28
"197",2022-02-27 16:44:58,NA,NA,607,806,80,2.5,22,0.28
"198",2022-02-27 16:44:59,41.1401951964945,-122.17100802809,607,806.6,81,2.44,22,0.26
"199",2022-02-27 16:45:00,NA,NA,610,807.2,81,2.44,22,0.26
"200",2022-02-27 16:45:01,41.1402175761759,-122.171020768583,612,807.6,81,2.44,22,0.26
"201",2022-02-27 16:45:02,41.140233585611,-122.171033592895,614,808,81,2.44,22,0.26
"202",2022-02-27 16:45:03,41.1402559652925,-122.171046417207,617,808.2,81,2.44,22,0.26
"203",2022-02-27 16:45:04,41.1402816139162,-122.171059241518,621,808.6,81,2.44,22,0.24
"204",2022-02-27 16:45:05,41.1403168179095,-122.171059241518,625,809,80,2.5,22,0.24
"205",2022-02-27 16:45:06,41.1403455678374,-122.171046417207,625,809,80,2.5,22,0.24
"206",2022-02-27 16:45:07,NA,NA,627,809,80,2.46,22,0.24
"207",2022-02-27 16:45:08,41.1403455678374,-122.171071982011,627,809.4,80,2.46,22,0.24
"208",2022-02-27 16:45:09,NA,NA,629,809.6,80,2.42,22,0.24
"209",2022-02-27 16:45:10,41.1403647623956,-122.171084806323,629,809.8,80,2.42,22,0.22
"210",2022-02-27 16:45:11,NA,NA,633,810,80,2.4,22,0.22
"211",2022-02-27 16:45:12,41.1403935961425,-122.171084806323,635,810.8,80,2.4,22,0.22
"212",2022-02-27 16:45:13,41.1404127907008,-122.171084806323,635,811.2,80,2.4,22,0.22
"213",2022-02-27 16:45:14,NA,NA,639,811.2,80,2.4,22,0.22
"214",2022-02-27 16:45:15,41.1404448095709,-122.171071982011,639,811.4,80,2.36,22,0.22
"215",2022-02-27 16:45:16,NA,NA,644,812,80,2.36,22,0.2
"216",2022-02-27 16:45:17,41.1404928378761,-122.171071982011,647,812.6,80,2.4,22,0.22
"217",2022-02-27 16:45:18,41.1405152175575,-122.171046417207,650,812.6,80,2.4,22,0.22
"218",2022-02-27 16:45:19,41.1405344121158,-122.171033592895,652,812.4,80,2.4,22,0.24
"219",2022-02-27 16:45:20,41.1405472364277,-122.17100802809,655,812.4,80,2.4,22,0.24
"220",2022-02-27 16:45:21,41.1405728012323,-122.170995203778,658,812.8,80,2.42,22,0.26
"221",2022-02-27 16:45:22,41.1405951809138,-122.170982379466,661,813.2,80,2.42,22,0.26
"222",2022-02-27 16:45:23,41.1406143754721,-122.170956814662,666,813.2,80,2.44,22,0.28
"223",2022-02-27 16:45:24,41.1406527645886,-122.170931166038,670,813.4,80,2.44,22,0.28
"224",2022-02-27 16:45:25,41.1406912375242,-122.170931166038,673,813.8,80,2.48,22,0.28
"225",2022-02-27 16:45:26,41.140719987452,-122.170918425545,676,814.4,80,2.48,22,0.28
"226",2022-02-27 16:45:27,41.1407423671335,-122.170918425545,678,814.6,80,2.48,22,0.28
"227",2022-02-27 16:45:28,41.1407615616918,-122.170918425545,681,814.8,80,2.48,22,0.26
"228",2022-02-27 16:45:29,41.1407840251923,-122.170918425545,684,815.2,80,2.48,22,0.26
"229",2022-02-27 16:45:30,41.1408095899969,-122.170905601233,684,815.6,80,2.48,22,0.26
"230",2022-02-27 16:45:31,NA,NA,687,816.2,80,2.46,22,0.26
"231",2022-02-27 16:45:32,41.1408384237438,-122.170892776921,689,816.6,80,2.46,22,0.26
"232",2022-02-27 16:45:33,41.1408576183021,-122.170892776921,691,817.2,80,2.46,22,0.26
"233",2022-02-27 16:45:34,41.1408736277372,-122.170880036429,694,817.6,80,2.46,21,0.26
"234",2022-02-27 16:45:35,41.1408896371722,-122.170867212117,696,818,80,2.46,21,0.26
"235",2022-02-27 16:45:36,41.140902377665,-122.170841563493,699,818.4,80,2.46,21,0.28
"236",2022-02-27 16:45:37,41.140931211412,-122.170841563493,703,818.6,80,2.48,21,0.28
"237",2022-02-27 16:45:38,41.1409567762166,-122.170828823,705,819.2,80,2.48,21,0.28
"238",2022-02-27 16:45:39,41.1409727856517,-122.170803174376,707,819.2,80,2.48,21,0.28
"239",2022-02-27 16:45:40,41.1409887950867,-122.170790433884,707,819.4,80,2.48,21,0.3
"240",2022-02-27 16:45:41,NA,NA,714,819.8,80,2.52,21,0.3
"241",2022-02-27 16:45:42,41.1410431936383,-122.170777609572,719,820,80,2.52,21,0.3
"242",2022-02-27 16:45:43,41.1410880368203,-122.170777609572,721,820.2,80,2.58,21,0.3
"243",2022-02-27 16:45:44,41.141113601625,-122.170777609572,724,820.4,80,2.58,21,0.3
"244",2022-02-27 16:45:45,41.1411327961832,-122.170777609572,726,820.8,80,2.58,21,0.3
"245",2022-02-27 16:45:46,41.1411583609879,-122.170777609572,726,821.2,80,2.58,21,0.3
"246",2022-02-27 16:45:47,41.141190379858,-122.170777609572,733,821.8,80,2.58,21,0.3
"247",2022-02-27 16:45:48,41.1412127595395,-122.170777609572,735,822,80,2.58,21,0.3
"248",2022-02-27 16:45:49,41.1412320379168,-122.170777609572,735,822.4,79,2.56,21,0.3
"249",2022-02-27 16:45:50,NA,NA,738,822.8,79,2.56,21,0.32
"250",2022-02-27 16:45:51,41.1412607878447,-122.170790433884,738,823.2,79,2.54,21,0.32
"251",2022-02-27 16:45:52,NA,NA,738,824,79,2.54,21,0.32
"252",2022-02-27 16:45:53,NA,NA,743,824.6,79,2.52,21,0.34
"253",2022-02-27 16:45:54,41.1412928067148,-122.170815998688,743,824.8,79,2.52,21,0.34
"254",2022-02-27 16:45:55,NA,NA,746,825.4,79,2.5,21,0.34
"255",2022-02-27 16:45:56,41.1413183715194,-122.170841563493,748,825.6,79,2.5,21,0.34
"256",2022-02-27 16:45:57,41.1413375660777,-122.170841563493,750,825.8,79,2.5,21,0.36
"257",2022-02-27 16:45:58,41.1413535755128,-122.170854387805,754,826.2,79,2.5,21,0.36
"258",2022-02-27 16:45:59,41.1413760390133,-122.170880036429,754,826.8,79,2.46,21,0.36
"259",2022-02-27 16:46:00,NA,NA,756,827,79,2.46,21,0.36
"260",2022-02-27 16:46:01,41.1413919646293,-122.170892776921,756,827.2,79,2.44,21,0.36
"261",2022-02-27 16:46:02,NA,NA,759,827.6,79,2.44,21,0.36
"262",2022-02-27 16:46:03,41.1414079740644,-122.170918425545,759,827.6,79,2.38,21,0.36
"263",2022-02-27 16:46:04,NA,NA,762,827.8,79,2.38,21,0.36
"264",2022-02-27 16:46:05,41.141417613253,-122.170956814662,762,828,79,2.34,21,0.36
"265",2022-02-27 16:46:06,NA,NA,762,828.6,79,2.34,21,0.36
"266",2022-02-27 16:46:07,NA,NA,766,828.8,79,2.34,21,0.36
"267",2022-02-27 16:46:08,41.1414368078113,-122.170995203778,768,829.2,79,2.34,21,0.36
"268",2022-02-27 16:46:09,41.1414528172463,-122.17100802809,771,829.4,79,2.34,21,0.36
"269",2022-02-27 16:46:10,41.1414656415582,-122.171033592895,771,829.4,79,2.34,21,0.34
"270",2022-02-27 16:46:11,NA,NA,774,829.8,79,2.32,21,0.34
"271",2022-02-27 16:46:12,41.141478382051,-122.171071982011,777,830,79,2.32,21,0.34
"272",2022-02-27 16:46:13,41.141494391486,-122.171097630635,780,830.4,79,2.32,21,0.34
"273",2022-02-27 16:46:14,41.1415072157979,-122.17112319544,780,830.8,79,2.32,21,0.34
"274",2022-02-27 16:46:15,NA,NA,782,831,79,2.3,21,0.34
"275",2022-02-27 16:46:16,41.1415200401098,-122.171148760244,782,831.4,79,2.3,21,0.34
"276",2022-02-27 16:46:17,NA,NA,785,832.2,79,2.28,21,0.32
"277",2022-02-27 16:46:18,41.1415200401098,-122.171174408868,785,832.4,79,2.28,21,0.32
"278",2022-02-27 16:46:19,NA,NA,788,832.8,79,2.26,21,0.32
"279",2022-02-27 16:46:20,41.1415359657258,-122.171212797984,788,833,79,2.26,21,0.32
"280",2022-02-27 16:46:21,NA,NA,793,833.4,79,2.26,21,0.32
"281",2022-02-27 16:46:22,41.1415679845959,-122.171238362789,793,833.8,79,2.26,21,0.32
"282",2022-02-27 16:46:23,NA,NA,797,834,79,2.26,21,0.32
"283",2022-02-27 16:46:24,41.1415936332196,-122.171276835725,797,834.4,79,2.26,21,0.3
"284",2022-02-27 16:46:25,41.1416128277779,-122.171289576218,802,834.6,79,2.26,21,0.3
"285",2022-02-27 16:46:26,41.1416288372129,-122.171315224841,805,834.8,79,2.26,21,0.3
"286",2022-02-27 16:46:27,41.1416447628289,-122.171340789646,807,834.8,79,2.28,21,0.3
"287",2022-02-27 16:46:28,41.1416512168944,-122.17136643827,810,834.8,79,2.28,21,0.3
"288",2022-02-27 16:46:29,41.1416704114527,-122.171379178762,810,835.2,79,2.28,21,0.3
"289",2022-02-27 16:46:30,NA,NA,813,835.4,79,2.28,21,0.3
"290",2022-02-27 16:46:31,41.1416927911341,-122.171404827386,813,835.4,79,2.26,21,0.3
"291",2022-02-27 16:46:32,NA,NA,816,836,79,2.26,21,0.3
"292",2022-02-27 16:46:33,41.141705615446,-122.171430392191,816,836.4,79,2.24,21,0.28
"293",2022-02-27 16:46:34,NA,NA,819,836.4,79,2.24,21,0.28
"294",2022-02-27 16:46:35,41.1417088005692,-122.171468781307,822,836.8,79,2.24,21,0.28
"295",2022-02-27 16:46:36,41.1417184397578,-122.171507170424,825,837,79,2.24,21,0.28
"296",2022-02-27 16:46:37,41.1417376343161,-122.171519994736,828,837.4,79,2.26,21,0.28
"297",2022-02-27 16:46:38,41.1417535599321,-122.171558383852,828,837.8,79,2.26,21,0.28
"298",2022-02-27 16:46:39,NA,NA,832,838.2,79,2.26,21,0.28
"299",2022-02-27 16:46:40,41.1417631991208,-122.171596772969,832,838.8,79,2.26,21,0.28
"300",2022-02-27 16:46:41,NA,NA,835,839.2,78,2.24,21,0.28
"301",2022-02-27 16:46:42,41.1417855788022,-122.171609597281,835,839.2,78,2.24,21,0.28
"302",2022-02-27 16:46:43,NA,NA,835,839.2,77,2.2,21,0.28
